sequence_id	gene_id	gene_start	gene_end	exon_start	exon_end	strand
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	13788	14021	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	19016	19204	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	20878	21132	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	24838	25029	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	25702	26009	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	26526	26541	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	26544	26666	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	27307	27597	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	28292	28296	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	29448	29592	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	31720	32070	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	33168	33461	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	34579	34881	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	35366	35469	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	36831	37011	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	38340	38448	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	39095	39329	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	39696	39768	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	40361	40475	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	41405	41544	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	42607	42761	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	44016	44103	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	45354	45430	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	45812	45851	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	45921	46018	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	46300	46416	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	46601	46755	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	47573	47708	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	48139	48288	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	49034	49136	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	49717	49781	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	50434	50568	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	51465	51587	+
rna-XM_044317766.1	rna-XM_044317766.1	2001	53581	53423	53581	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	2001	2100	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	4723	5045	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	5853	6006	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	6145	6378	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	8805	8999	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	10228	10479	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	13407	13598	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	15011	15309	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	20456	20597	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	21098	21396	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	22200	22341	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	28634	28984	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	29128	29409	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	32717	32787	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	33340	33571	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	34502	34801	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	35212	35514	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	36025	36131	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	37112	37301	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	40028	40133	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	40427	40661	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	41048	41117	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	42063	42195	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	42896	43035	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	43402	43556	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	44360	44447	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	45353	45429	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	45825	45864	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	46094	46191	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	46469	46585	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	46770	46927	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	47694	47829	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	48282	48431	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	49083	49185	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	50312	50376	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	51013	51147	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	51864	51986	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	52428	52582	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	53055	53190	+
rna-XM_044317717.1	rna-XM_044317717.1	2001	54654	54580	54654	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	2001	2070	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	4365	4684	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	5470	5623	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	9985	10218	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	15326	15514	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	16689	16940	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	18678	18869	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	19917	20224	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	21446	21587	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	27338	27636	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	28373	28514	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	36552	36902	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	37814	38107	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	38561	38631	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	43696	43921	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	45219	45518	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	45694	45996	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	46500	46606	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	48936	49125	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	49600	49705	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	50679	50913	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	51299	51365	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	52314	52443	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	53279	53418	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	53795	53949	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	55149	55236	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	56005	56081	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	56449	56488	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	56562	56659	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	57648	57764	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	57948	58105	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	58885	59020	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	59633	59782	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	60630	60732	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	61326	61390	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	62464	62598	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	62805	62927	+
rna-XM_044317760.1	rna-XM_044317760.1	2001	63522	63364	63522	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	2001	2007	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	2603	2645	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	3886	3979	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	4669	4818	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	5627	5733	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	5895	5955	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	6206	6313	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	6630	6744	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	7144	7238	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	7376	7424	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	8923	8995	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	9597	9672	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	10612	10698	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	11153	11233	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	11708	11809	+
rna-XM_044317788.1	rna-XM_044317788.1	2001	13932	13894	13932	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	2001	2007	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	2603	2645	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	3886	3979	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	4669	4818	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	5627	5733	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	5895	5955	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	6206	6313	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	6630	6744	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	7144	7238	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	7376	7424	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	8923	8995	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	9597	9672	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	10612	10698	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	11153	11233	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	11708	11809	+
rna-XM_044317791.1	rna-XM_044317791.1	2001	13932	13894	13932	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	2001	2007	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	2603	2645	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	3886	3979	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	4669	4818	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	5627	5733	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	5895	5955	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	6206	6313	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	6630	6744	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	7144	7238	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	7376	7424	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	8923	8995	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	9597	9672	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	10612	10698	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	11153	11233	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	11708	11809	+
rna-XM_044317786.1	rna-XM_044317786.1	2001	13932	13894	13932	+
rna-XM_029329015.2	rna-XM_029329015.2	2001	4881	2001	2609	+
rna-XM_029329015.2	rna-XM_029329015.2	2001	4881	2611	3313	+
rna-XM_029329015.2	rna-XM_029329015.2	2001	4881	3716	3859	+
rna-XM_029329015.2	rna-XM_029329015.2	2001	4881	4598	4881	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	2001	2092	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	3542	3653	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	4034	4113	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	4478	4600	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	5029	5086	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	5579	5691	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	6530	6569	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	6682	6795	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	7393	7485	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	7683	7738	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	8028	8081	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	8377	8446	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	8630	8700	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	9320	9339	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	9619	9708	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	10667	10728	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	11080	11170	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	11840	11898	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	12640	12758	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	12891	12925	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	13098	13123	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	13487	13584	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	13712	13805	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	13957	14031	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	14942	15004	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	15196	15333	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	15573	15614	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	15616	15660	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	16293	16378	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	16778	16865	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	17335	17415	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	17888	17947	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	18843	18938	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	21506	21549	+
rna-XM_029329010.2	rna-XM_029329010.2	2001	21841	21673	21841	+
rna-XM_029328969.2	rna-XM_029328969.2	2001	7225	2001	2055	+
rna-XM_029328969.2	rna-XM_029328969.2	2001	7225	5474	5617	+
rna-XM_029328969.2	rna-XM_029328969.2	2001	7225	6371	6613	+
rna-XM_029328969.2	rna-XM_029328969.2	2001	7225	7182	7225	+
rna-XM_029328970.2	rna-XM_029328970.2	2001	5838	2001	2003	+
rna-XM_029328970.2	rna-XM_029328970.2	2001	5838	3420	3447	+
rna-XM_029328970.2	rna-XM_029328970.2	2001	5838	4087	4230	+
rna-XM_029328970.2	rna-XM_029328970.2	2001	5838	4984	5226	+
rna-XM_029328970.2	rna-XM_029328970.2	2001	5838	5795	5838	+
rna-XM_029328967.2	rna-XM_029328967.2	2001	8357	2001	2012	+
rna-XM_029328967.2	rna-XM_029328967.2	2001	8357	5017	5044	+
rna-XM_029328967.2	rna-XM_029328967.2	2001	8357	6020	6163	+
rna-XM_029328967.2	rna-XM_029328967.2	2001	8357	7023	7259	+
rna-XM_029328967.2	rna-XM_029328967.2	2001	8357	8203	8357	+
rna-XM_029328968.2	rna-XM_029328968.2	2001	6874	2001	2003	+
rna-XM_029328968.2	rna-XM_029328968.2	2001	6874	3534	3561	+
rna-XM_029328968.2	rna-XM_029328968.2	2001	6874	4537	4680	+
rna-XM_029328968.2	rna-XM_029328968.2	2001	6874	5540	5776	+
rna-XM_029328968.2	rna-XM_029328968.2	2001	6874	6720	6874	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	2001	2079	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	2397	2437	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	2752	2858	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	4567	4645	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	4782	4828	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	4940	5042	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	5513	5589	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	5748	5832	+
rna-XM_029328964.2	rna-XM_029328964.2	2001	6543	6406	6543	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	2001	2046	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	2146	2487	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	7940	8197	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	8376	8648	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	8879	9133	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	9796	10056	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	12102	12395	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	13449	13742	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	15843	16229	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	16781	17007	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	17249	17315	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	17717	17825	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	18663	18811	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	22429	22545	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	23306	23421	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	24367	24454	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	25008	25084	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	25286	25322	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	25489	25586	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	25988	26107	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	26359	26522	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	26797	26932	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	27433	27582	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	30535	30625	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	31347	31423	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	31576	31710	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	32204	32332	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	32525	32676	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	32932	33067	+
rna-XM_029328862.2	rna-XM_029328862.2	2001	33598	33524	33598	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	2001	2046	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	2146	2487	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	7940	8197	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	8376	8648	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	8879	9133	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	9796	10056	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	12102	12395	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	13449	13742	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	15843	16229	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	16781	17007	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	17249	17315	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	17717	17825	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	18663	18811	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	23306	23421	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	24367	24454	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	25008	25084	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	25286	25322	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	25489	25586	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	25988	26107	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	26359	26522	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	26797	26932	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	27433	27582	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	30535	30625	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	31347	31423	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	31576	31710	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	32204	32332	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	32525	32676	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	32932	33067	+
rna-XM_029328863.2	rna-XM_029328863.2	2001	33598	33524	33598	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	2001	2958	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	3342	3610	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	3961	4067	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	4502	4748	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	4824	4911	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	5002	5147	+
rna-XM_029328904.2	rna-XM_029328904.2	2001	6015	5782	6015	+
rna-XM_029328924.2	rna-XM_029328924.2	2001	5243	2001	2003	+
rna-XM_029328924.2	rna-XM_029328924.2	2001	5243	3546	3573	+
rna-XM_029328924.2	rna-XM_029328924.2	2001	5243	3782	3925	+
rna-XM_029328924.2	rna-XM_029328924.2	2001	5243	4561	4803	+
rna-XM_029328924.2	rna-XM_029328924.2	2001	5243	5155	5243	+
rna-XM_029328925.2	rna-XM_029328925.2	2001	4160	2001	2003	+
rna-XM_029328925.2	rna-XM_029328925.2	2001	4160	2400	2427	+
rna-XM_029328925.2	rna-XM_029328925.2	2001	4160	2514	2657	+
rna-XM_029328925.2	rna-XM_029328925.2	2001	4160	3305	3541	+
rna-XM_029328925.2	rna-XM_029328925.2	2001	4160	4114	4160	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	2001	2077	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	2493	2606	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	3686	3788	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	4201	4250	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	4681	4762	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	5067	5121	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	6571	6626	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	7207	7260	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	7434	7509	+
rna-XM_029328923.2	rna-XM_029328923.2	2001	8641	8322	8641	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	2001	2026	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	4331	4441	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	5449	5524	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	6645	6700	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	10336	10409	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	10793	10860	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	11231	11295	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	11416	11521	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	12084	12149	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	13050	13158	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	14256	14323	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	15403	15462	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	15787	15878	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	16445	16514	+
rna-XM_029328872.2	rna-XM_029328872.2	2001	21781	16981	17093	+
