sequence_id	gene_id	gene_start	gene_end	exon_start	exon_end	strand
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	29940	30011	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	30198	30275	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	30833	31884	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	32712	32920	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	33885	34053	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	35048	35108	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	35603	35795	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	36383	36398	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	36401	36564	+
rna-XM_073378416.1	rna-XM_073378416.1	2001	37183	37061	37183	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	2001	2067	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	3004	3179	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	3280	3355	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	3448	3537	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	5018	5265	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	5393	5504	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	5704	5928	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	6002	6118	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	6975	7064	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	7428	7550	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	7958	8211	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	8649	8758	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	12728	13006	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	13378	13643	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	14928	15171	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	15321	15463	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	15763	16014	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	16951	17228	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	17907	18012	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	19244	19576	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	20272	20307	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	20613	20736	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	21532	21603	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	21706	21777	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	22031	22102	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	22211	22285	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	25146	25217	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	25303	25374	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	25941	26012	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	26222	26299	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	26603	27654	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	28715	28923	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	30002	30170	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	30706	30766	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	31176	31368	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	32262	32444	+
rna-XM_073378619.1	rna-XM_073378619.1	2001	33048	32926	33048	+
rna-XM_073390547.1	rna-XM_073390547.1	2001	50157	2001	2199	+
rna-XM_073390547.1	rna-XM_073390547.1	2001	50157	46279	46402	+
rna-XM_073390547.1	rna-XM_073390547.1	2001	50157	47470	47714	+
rna-XM_073390547.1	rna-XM_073390547.1	2001	50157	48617	48894	+
rna-XM_073390547.1	rna-XM_073390547.1	2001	50157	49690	50157	+
rna-XM_073390527.1	rna-XM_073390527.1	2001	5850	2001	2095	+
rna-XM_073390527.1	rna-XM_073390527.1	2001	5850	3163	3407	+
rna-XM_073390527.1	rna-XM_073390527.1	2001	5850	4310	4587	+
rna-XM_073390527.1	rna-XM_073390527.1	2001	5850	5383	5850	+
rna-XM_073390513.1	rna-XM_073390513.1	2001	5850	2001	2095	+
rna-XM_073390513.1	rna-XM_073390513.1	2001	5850	3163	3407	+
rna-XM_073390513.1	rna-XM_073390513.1	2001	5850	4310	4587	+
rna-XM_073390513.1	rna-XM_073390513.1	2001	5850	5383	5850	+
rna-XM_073390520.1	rna-XM_073390520.1	2001	5850	2001	2095	+
rna-XM_073390520.1	rna-XM_073390520.1	2001	5850	3163	3407	+
rna-XM_073390520.1	rna-XM_073390520.1	2001	5850	4310	4587	+
rna-XM_073390520.1	rna-XM_073390520.1	2001	5850	5383	5850	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	2001	2014	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	2177	2229	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	6753	7130	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	8236	8358	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	8770	8912	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	10059	10260	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	10476	10649	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	11055	11231	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	11922	12089	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	12714	12957	+
rna-XM_073390471.1	rna-XM_073390471.1	2001	14440	14050	14440	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	2001	2073	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	6597	6974	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	8080	8202	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	8614	8756	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	9903	10104	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	10320	10493	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	10899	11075	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	11766	11933	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	12558	12801	+
rna-XM_073390463.1	rna-XM_073390463.1	2001	14284	13894	14284	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	2001	2058	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	2206	2266	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	4177	4257	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	4728	4778	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	5155	5255	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	5539	5664	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	5994	6122	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	6279	6340	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	6626	6727	+
rna-XM_073390710.1	rna-XM_073390710.1	2001	7756	7547	7756	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	2001	2072	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	3035	3116	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	3668	3768	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	4087	4114	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	4232	4332	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	4841	4876	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	5187	5303	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	5499	5592	+
rna-XM_073383203.1	rna-XM_073383203.1	2001	6963	6920	6963	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	2001	2003	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	2345	2434	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	4995	5116	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	6183	6296	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	7196	7275	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	7995	8056	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	8552	8605	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	9543	9608	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	9720	9796	+
rna-XM_073390880.1	rna-XM_073390880.1	2001	10659	10575	10659	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	2001	2003	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	2345	2434	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	4995	5116	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	6183	6296	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	7196	7275	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	7995	8056	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	8200	8262	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	8552	8605	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	9543	9608	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	9720	9796	+
rna-XM_073390887.1	rna-XM_073390887.1	2001	10659	10575	10659	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	2001	2124	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	5478	5628	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	8177	8298	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	9741	9830	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	10345	10395	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	14397	14482	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	14732	14782	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	15181	15261	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	15337	15433	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	18004	18170	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	18534	18605	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	19033	19130	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	19534	19620	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	19766	19815	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	20755	20840	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	20934	21021	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	22137	22262	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	22944	23023	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	23462	23551	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	23918	24033	+
rna-XM_073390863.1	rna-XM_073390863.1	2001	24791	24704	24791	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	2001	2124	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	5478	5628	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	8177	8298	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	9741	9830	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	10345	10395	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	14397	14482	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	14732	14782	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	15181	15261	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	15337	15433	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	18004	18170	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	18534	18605	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	19033	19130	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	19534	19620	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	19766	19815	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	20755	20840	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	20934	21021	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	22137	22262	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	22944	23023	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	23462	23551	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	23918	24033	+
rna-XM_073390856.1	rna-XM_073390856.1	2001	24791	24704	24791	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	2001	2053	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	2160	2281	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	3724	3813	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	4328	4378	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	8380	8465	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	8715	8765	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	9164	9244	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	9320	9416	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	11987	12153	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	12517	12588	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	13016	13113	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	13517	13603	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	13749	13798	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	14738	14823	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	14917	15004	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	16120	16245	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	16927	17006	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	17445	17534	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	17901	18016	+
rna-XM_073390871.1	rna-XM_073390871.1	2001	18774	18687	18774	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	2001	2092	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	2472	2516	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	3361	3561	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	4043	4127	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	4239	4576	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	5043	5169	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	5793	5868	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	5980	6076	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	6304	6386	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	7135	7187	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	8367	8756	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	9889	10185	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	10618	10752	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	11231	11368	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	12063	12154	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	12409	12594	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	13258	13453	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	14382	14522	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	15419	15626	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	15794	15860	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	16491	16550	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	17553	17683	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	18835	18919	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	19558	19664	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	19974	20078	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	20194	20319	+
rna-XM_073390911.1	rna-XM_073390911.1	2001	23018	20983	21140	+
